Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi+AC0-Square Test,Maximum p+AC0-value Allowed by Chi+AC0-Square Test +AFs-between 0 and 1+AF0-,Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m+AF8-nom),Number of Valid Numeric Attributes in Dataset (m+AF8-num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold +AFs-s+AF0-,Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017+AC0-05+AC0-10 14:48:44.986493,Cover Type,False,wilderness+AF8-area+AF8-2,False,2,581012,5,LS Squared Gini,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,258.0,210.0,393.0,23784980452.0,1.4478325780000887,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:48:44.986512,Cover Type,False,wilderness+AF8-area+AF8-3,False,2,581012,5,LS Squared Gini,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,258.0,210.0,393.0,4630469902.0,1.474296279000555,48.76001053332714,50.36634292175906,50.36634292175906,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:48:44.986530,Cover Type,False,wilderness+AF8-area+AF8-4,False,2,581012,5,LS Squared Gini,1,3,2,True,1,False,None,True,0.1,15,45,42,42,0,258.0,210.0,393.0,23177789444.0,1.4070055729998785,48.76001053332714,48.76001053332714,48.76001053332714,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111453,Cover Type,False,soil+AF8-type+AF8-1,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,736915860.0,1.5546127010002238,48.760249499142866,49.1346014829502,49.1346014829502,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111577,Cover Type,False,soil+AF8-type+AF8-2,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,1724798442.0,1.5836227199997666,48.760249499142866,49.443893673709645,49.443893673709645,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111619,Cover Type,False,soil+AF8-type+AF8-3,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,1056283544.0,1.8981673389998832,48.760249499142866,48.97453373814982,48.97453373814982,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111655,Cover Type,False,soil+AF8-type+AF8-4,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,2630144299.0,2.118981495999833,48.760249499142866,49.4578350579342,49.4578350579342,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111688,Cover Type,False,soil+AF8-type+AF8-5,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,378662480.0,1.91700687499997,48.760249499142866,48.93064419522069,48.93064419522069,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111721,Cover Type,False,soil+AF8-type+AF8-6,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,1478779258.0,1.8596837880004387,48.760249499142866,49.30086539851705,49.30086539851705,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111753,Cover Type,False,soil+AF8-type+AF8-7,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,13297892.0,1.5916255229994931,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111786,Cover Type,False,soil+AF8-type+AF8-8,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,29295824.0,1.5056172299991886,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111818,Cover Type,False,soil+AF8-type+AF8-9,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,156685743.0,1.5084961949996796,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111850,Cover Type,False,soil+AF8-type+AF8-10,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,6400051043.0,1.4774623529992823,48.760249499142866,48.90740855484644,48.90740855484644,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.111895,Cover Type,False,soil+AF8-type+AF8-11,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,1936529711.0,1.419768937000299,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111929,Cover Type,False,soil+AF8-type+AF8-12,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,3973460186.0,1.4657509500002561,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111961,Cover Type,False,soil+AF8-type+AF8-13,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,2564142857.0,1.5247705399997358,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.111993,Cover Type,False,soil+AF8-type+AF8-14,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,145854176.0,1.5794310209994364,48.760249499142866,48.81859677386042,48.81859677386042,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112026,Cover Type,False,soil+AF8-type+AF8-16,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,456050231.0,2.0064735570003904,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112058,Cover Type,False,soil+AF8-type+AF8-17,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,722630152.0,1.8601155520000248,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112090,Cover Type,False,soil+AF8-type+AF8-18,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,277020605.0,1.770696519000012,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112121,Cover Type,False,soil+AF8-type+AF8-19,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,609506980.0,1.7155986240004495,48.760249499142866,48.915670115868394,48.915670115868394,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112153,Cover Type,False,soil+AF8-type+AF8-20,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,1359981946.0,1.5120170990003317,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112185,Cover Type,False,soil+AF8-type+AF8-21,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,137443340.0,1.578940161999526,48.760249499142866,48.89346717062189,48.89346717062189,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112216,Cover Type,False,soil+AF8-type+AF8-22,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,5086577077.0,1.4709495540000717,48.760249499142866,51.97554577937501,51.97554577937501,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112248,Cover Type,False,soil+AF8-type+AF8-23,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,8235104583.0,1.4702844470002674,48.760249499142866,51.28157465353078,51.28157465353078,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112279,Cover Type,False,soil+AF8-type+AF8-24,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,3132694006.0,1.5214229800003523,48.760249499142866,49.04269161658095,49.04269161658095,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112311,Cover Type,False,soil+AF8-type+AF8-25,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,64961713.0,1.5111379429999943,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112343,Cover Type,False,soil+AF8-type+AF8-26,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,364966401.0,1.510092720999637,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112376,Cover Type,False,soil+AF8-type+AF8-27,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,164778629.0,2.0654484169999705,48.760249499142866,48.78245244438937,48.78245244438937,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112412,Cover Type,False,soil+AF8-type+AF8-28,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,128787609.0,2.0099623120004253,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112445,Cover Type,False,soil+AF8-type+AF8-29,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,13935773509.0,1.7751862759996584,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112478,Cover Type,False,soil+AF8-type+AF8-30,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,4327161107.0,1.7771383819999755,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112509,Cover Type,False,soil+AF8-type+AF8-31,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,3692215327.0,1.5344502420002755,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112541,Cover Type,False,soil+AF8-type+AF8-32,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,7183885384.0,1.5122387849996812,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112574,Cover Type,False,soil+AF8-type+AF8-33,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,6246721172.0,1.470614580000074,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112606,Cover Type,False,soil+AF8-type+AF8-34,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,226438110.0,1.4274704299996301,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112638,Cover Type,False,soil+AF8-type+AF8-35,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,389243552.0,1.4656429249998837,48.760249499142866,48.91825185368776,48.91825185368776,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112671,Cover Type,False,soil+AF8-type+AF8-36,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,22508104.0,1.5549430470000516,48.760249499142866,48.76541297478158,48.76541297478158,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112705,Cover Type,False,soil+AF8-type+AF8-37,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,75855010.0,1.5844714169998042,48.760249499142866,48.80930251771072,48.80930251771072,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112737,Cover Type,False,soil+AF8-type+AF8-38,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,3012128150.0,1.7340687260002596,48.760249499142866,50.10843298841316,50.10843298841316,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112770,Cover Type,False,soil+AF8-type+AF8-39,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,2682224281.0,2.117866884999785,48.760249499142866,50.026850073321356,50.026850073321356,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112802,Cover Type,False,soil+AF8-type+AF8-40,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,1711656545.0,1.9949510589995043,48.760249499142866,49.56265361340025,49.56265361340025,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112834,Cover Type,False,wilderness+AF8-area+AF8-2,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,23785190992.0,1.7835918240007231,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:50:00.112867,Cover Type,False,wilderness+AF8-area+AF8-3,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,4609864145.0,1.6115466010005548,48.760249499142866,50.41204535597001,50.41204535597001,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:50:00.112898,Cover Type,False,wilderness+AF8-area+AF8-4,False,2,581012,5,LS Squared Gini,1,3,3,True,1,False,None,True,0.1,15,45,42,42,0,259.0,210.0,392.0,23178407369.0,1.5121262570000908,48.760249499142866,48.760249499142866,48.760249499142866,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571249,Cover Type,False,soil+AF8-type+AF8-1,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,748090639.0,1.4647232199995415,48.759507004073875,49.11164695130452,49.11164695130452,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571356,Cover Type,False,soil+AF8-type+AF8-2,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,1745326361.0,1.4671499839996613,48.759507004073875,49.460688893134304,49.460688893134304,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571397,Cover Type,False,soil+AF8-type+AF8-3,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,1048889506.0,1.5427397929997824,48.759507004073875,48.961393689363,48.961393689363,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571430,Cover Type,False,soil+AF8-type+AF8-4,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,2603314530.0,1.5791711279998708,48.759507004073875,49.48753827327506,49.48753827327506,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571461,Cover Type,False,soil+AF8-type+AF8-5,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,385573401.0,1.7148977570004718,48.759507004073875,48.937642314623105,48.937642314623105,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571492,Cover Type,False,soil+AF8-type+AF8-6,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,1488445550.0,2.6968957579993003,48.759507004073875,49.28100457988465,49.28100457988465,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571531,Cover Type,False,soil+AF8-type+AF8-7,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,14686928.0,2.780528178000168,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571563,Cover Type,False,soil+AF8-type+AF8-8,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,25986607.0,2.5782546259997616,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571592,Cover Type,False,soil+AF8-type+AF8-9,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,155750018.0,2.2528863329998785,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571621,Cover Type,False,soil+AF8-type+AF8-10,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,6378377763.0,1.9693262930004494,48.759507004073875,48.89117223361026,48.89117223361026,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571651,Cover Type,False,soil+AF8-type+AF8-11,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,1921117600.0,1.7661431260003155,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571680,Cover Type,False,soil+AF8-type+AF8-12,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,3993105208.0,1.6054001249995054,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571709,Cover Type,False,soil+AF8-type+AF8-13,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,2564809448.0,1.4936671140003455,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571738,Cover Type,False,soil+AF8-type+AF8-14,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,154127640.0,1.567369110999607,48.759507004073875,48.81217309588843,48.81217309588843,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571768,Cover Type,False,soil+AF8-type+AF8-16,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,446356565.0,1.3857681270001194,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571797,Cover Type,False,soil+AF8-type+AF8-17,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,723860609.0,1.3872529180007405,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571826,Cover Type,False,soil+AF8-type+AF8-18,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,275774981.0,1.4778769449994797,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571866,Cover Type,False,soil+AF8-type+AF8-19,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,605973807.0,1.5832360329995936,48.759507004073875,48.94796899929262,48.94796899929262,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571897,Cover Type,False,soil+AF8-type+AF8-20,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,1361276231.0,1.742907656999705,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.571926,Cover Type,False,soil+AF8-type+AF8-21,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,144009755.0,2.1242772790001254,48.759507004073875,48.881878217407696,48.881878217407696,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571955,Cover Type,False,soil+AF8-type+AF8-22,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,5086986353.0,2.0189005920001364,48.759507004073875,51.93599520841831,51.93599520841831,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.571984,Cover Type,False,soil+AF8-type+AF8-23,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,8182931488.0,1.8658567229995242,48.759507004073875,51.340661837220466,51.340661837220466,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572013,Cover Type,False,soil+AF8-type+AF8-24,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,3147177114.0,1.7157545070003835,48.759507004073875,48.95313234162738,48.95313234162738,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572042,Cover Type,False,soil+AF8-type+AF8-25,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,61304953.0,1.5082121719997303,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572071,Cover Type,False,soil+AF8-type+AF8-26,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,367740074.0,1.4983772919995317,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572099,Cover Type,False,soil+AF8-type+AF8-27,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,164615998.0,1.4653405240005668,48.759507004073875,48.78170937611335,48.78170937611335,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572128,Cover Type,False,soil+AF8-type+AF8-28,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,126365449.0,1.3993193370006338,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572156,Cover Type,False,soil+AF8-type+AF8-29,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,13959636310.0,1.4316214549999131,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572186,Cover Type,False,soil+AF8-type+AF8-30,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,4368280137.0,1.5073824660003083,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572215,Cover Type,False,soil+AF8-type+AF8-31,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,3692696343.0,1.5084372009996514,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572244,Cover Type,False,soil+AF8-type+AF8-32,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,7157468818.0,1.8807863580004778,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572272,Cover Type,False,soil+AF8-type+AF8-33,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,6281584916.0,2.042410881000251,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572301,Cover Type,False,soil+AF8-type+AF8-34,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,229642877.0,1.8000925040005313,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,1,0,2
2017+AC0-05+AC0-10 14:51:18.572334,Cover Type,False,soil+AF8-type+AF8-35,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,380166882.0,1.8547177519994875,48.759507004073875,48.925766627253154,48.925766627253154,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572364,Cover Type,False,soil+AF8-type+AF8-36,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,24853817.0,1.6449917119998645,48.759507004073875,48.759507004073875,48.759507004073875,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572393,Cover Type,False,soil+AF8-type+AF8-37,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,69875542.0,1.5757776650007145,48.759507004073875,48.81682010398971,48.81682010398971,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572422,Cover Type,False,soil+AF8-type+AF8-38,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,2970526000.0,1.5315383459992518,48.759507004073875,50.14792975789088,50.14792975789088,0,0.0,3,1,0
2017+AC0-05+AC0-10 14:51:18.572451,Cover Type,False,soil+AF8-type+AF8-39,False,2,581012,6,LS Squared Gini,1,3,1,True,1,False,None,True,0.1,15,45,42,42,0,238.0,231.0,392.0,2677519582.0,1.4542604509997545,48.759507004073875,50.05292425893129,50.05292425893129,0,0.0,3,1,0
