Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-04 10:52:19.902829,KDD98 Multiclass 3,False,RFA_24,False,70,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,439169.0,9.180274632002693,41.509433962264154,51.698113207547166,51.698113207547166,0,0.0,3,1,0
2017-05-04 10:52:19.902859,KDD98 Multiclass 3,False,RFA_2A,False,4,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,496644.0,0.03217453800607473,41.509433962264154,68.30188679245283,68.30188679245283,0,0.0,3,1,0
2017-05-04 10:52:19.902886,KDD98 Multiclass 3,False,GEOCODE2,False,5,2385,1,GW Squared Gini,1,3,2,True,1,False,None,True,0.1,40,480,30,30,0,53.0,15.0,367.0,331046.0,0.030064823004067875,41.509433962264154,41.509433962264154,41.509433962264154,0,0.0,1,0,2
2017-05-04 10:56:38.551949,KDD98 Multiclass 3,False,DOMAIN,False,17,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,405023.0,0.4859351999912178,41.43576826196473,44.584382871536526,44.584382871536526,0,0.0,3,1,0
2017-05-04 10:56:38.552033,KDD98 Multiclass 3,False,AGEFLAG,False,3,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,388763.0,0.01748575699457433,41.43576826196473,41.43576826196473,41.43576826196473,0,0.0,1,0,2
2017-05-04 10:56:38.552068,KDD98 Multiclass 3,False,HOMEOWNR,False,3,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,405084.0,0.01651596900774166,41.43576826196473,41.43576826196473,41.43576826196473,0,0.0,1,0,2
2017-05-04 10:56:38.552097,KDD98 Multiclass 3,False,PCOWNERS,False,2,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,163348.0,0.01571549200161826,41.43576826196473,41.939546599496225,41.939546599496225,0,0.0,3,1,0
2017-05-04 10:56:38.552124,KDD98 Multiclass 3,False,PEPSTRFL,False,2,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,421082.0,0.015565125009743497,41.43576826196473,53.904282115869016,53.904282115869016,0,0.0,3,1,0
2017-05-04 10:56:38.552151,KDD98 Multiclass 3,False,RFA_2,False,14,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,509542.0,0.20370676800666843,41.43576826196473,66.8765743073048,66.8765743073048,0,0.0,3,1,0
2017-05-04 10:56:38.552177,KDD98 Multiclass 3,False,RFA_3,False,53,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,506168.0,5.758310941993841,41.43576826196473,65.36523929471032,65.56962025316456,4,0.5037783375314862,3,1,0
2017-05-04 10:56:38.552204,KDD98 Multiclass 3,False,RFA_4,False,55,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,505277.0,6.867159700006596,41.43576826196473,64.35768261964735,64.47534766118837,3,0.3778337531486146,3,1,0
2017-05-04 10:56:38.552230,KDD98 Multiclass 3,False,RFA_5,False,35,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,414200.0,2.7974298119952437,41.43576826196473,56.04534005037783,56.186868686868685,2,0.2518891687657431,3,1,0
2017-05-04 10:56:38.552256,KDD98 Multiclass 3,False,RFA_6,False,82,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,502324.0,9.8520386290038,41.43576826196473,64.48362720403023,64.59390862944163,6,0.7556675062972292,3,1,0
2017-05-04 10:56:38.552283,KDD98 Multiclass 3,False,RFA_7,False,75,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,485442.0,13.186229126993567,41.43576826196473,61.9647355163728,61.97718631178707,5,0.6297229219143576,3,1,0
2017-05-04 10:56:38.552308,KDD98 Multiclass 3,False,RFA_8,False,75,2385,1,GW Squared Gini,1,3,3,True,1,False,None,True,0.1,40,480,30,30,0,34.0,13.0,388.0,502680.0,10.08391753899923,41.43576826196473,63.350125944584384,63.371356147021544,5,0.6297229219143576,3,1,0
